Date,Feeder_ID,Temperature,Input_Energy_MWh,Billed_Energy_MWh,Loss_%
2024-11-04,F3,-6.9,1801.07,1452.08,19.38
2024-11-05,F3,-7.98,1823.51,1442.84,20.88
2024-11-06,F3,-4.95,1679.69,1362.06,18.91
2024-11-07,F3,-3.54,1568.72,1201.13,23.43
2024-11-08,F3,-6.2,1664.74,1371.69,17.6
2024-11-09,F3,-9.7,1847.36,1483.86,19.68
2024-11-10,F3,-7.14,1756.49,1376.75,21.62
2024-11-11,F3,-4.73,1787.79,1448.43,18.98
2024-11-12,F3,-6.27,1748.78,1405.82,19.61
2024-11-13,F3,-8.87,1756.65,1419.48,19.19
2024-11-14,F3,-5.27,1637.87,1309.26,20.06
2024-11-15,F3,-7.54,1798.42,1447.63,19.51
2024-11-16,F3,-5.7,1604.7,1232.74,23.18
2024-11-17,F3,-5.29,1766.68,1389.42,21.35
2024-11-18,F3,-4.93,1648.58,1293.84,21.52
2024-11-19,F3,-3.92,1502.43,1173.92,21.87
2024-11-20,F3,-6.43,1799.97,1395.42,22.48
2024-11-21,F3,-3.48,1480.26,1203.43,18.7
2024-11-22,F3,-2.67,1493.71,1185.89,20.61
2024-11-23,F3,-1.93,1589.5,999.79,37.1
2024-11-24,F3,-2.34,1524.66,1174.13,22.99
2024-11-25,F3,-5.76,1601.54,1286.96,19.64
2024-11-26,F3,-3.69,1669.44,1266.83,24.12
2024-11-27,F3,0.07,1369.99,1096.78,19.94
2024-11-28,F3,-7.55,1837.73,1482.86,19.31
2024-11-29,F3,-2.88,1536.33,1231.11,19.87
2024-11-30,F3,-1.52,1441.25,1162.17,19.36
2024-12-01,F3,-6.39,1684.33,1343.59,20.23
2024-12-02,F3,-5.88,1613.24,1273.92,21.03
2024-12-03,F3,-2.81,1652.74,1288.44,22.04
2024-12-04,F3,0.01,1422.13,1165.48,18.05
2024-12-05,F3,-1.28,1460.11,1165.28,20.19
2024-12-06,F3,-3.33,1590.51,1243.62,21.81
2024-12-07,F3,-3.14,1491.45,1153.86,22.63
2024-12-08,F3,-1.82,1496.48,1125.65,24.78
2024-12-09,F3,-2.01,1532.87,1219.82,20.42
2024-12-10,F3,0.12,1475.81,1090.66,26.1
2024-12-11,F3,-1.81,1498.57,1154.74,22.94
2024-12-12,F3,0.49,1365.71,1077.78,21.08
2024-12-13,F3,4.06,1494.51,1161.52,22.28
2024-12-14,F3,-0.73,1573.56,1181.67,24.9
2024-12-15,F3,1.68,1352.8,1069.43,20.95
2024-12-16,F3,0.37,1385.88,1082.98,21.86
2024-12-17,F3,3.0,1421.84,1156.68,18.65
2024-12-18,F3,3.03,1415.33,1126.08,20.44
2024-12-19,F3,-1.08,1492.75,1172.42,21.46
2024-12-20,F3,2.79,1411.26,1156.02,18.09
2024-12-21,F3,6.3,1453.25,1167.08,19.69
2024-12-22,F3,0.45,1474.49,1185.15,19.62
2024-12-23,F3,2.12,1431.43,1114.78,22.12
2024-12-24,F3,3.37,1378.27,1062.21,22.93
2024-12-25,F3,3.82,1480.61,1151.47,22.23
2024-12-26,F3,1.64,1434.1,1157.05,19.32
2024-12-27,F3,2.44,1481.63,1173.4,20.8
2024-12-28,F3,3.11,1510.17,1160.18,23.18
2024-12-29,F3,2.17,1427.23,1222.52,14.34
2024-12-30,F3,5.51,1420.46,1109.34,21.9
2024-12-31,F3,3.82,1400.31,1113.41,20.49
2025-01-01,F3,5.12,1398.27,1125.98,19.47
2025-01-02,F3,7.22,1437.65,1102.12,23.34
2025-01-03,F3,4.92,1386.94,1107.06,20.18
2025-01-04,F3,7.96,1485.89,1124.36,24.33
2025-01-05,F3,2.61,1496.91,1193.0,20.3
2025-01-06,F3,7.95,1401.05,1151.28,17.83
2025-01-07,F3,4.81,1364.29,1074.69,21.23
2025-01-08,F3,10.67,1452.2,1163.86,19.86
2025-01-09,F3,9.55,1463.6,887.52,39.36
2025-01-10,F3,6.89,1461.75,1138.52,22.11
2025-01-11,F3,6.86,1450.49,1150.76,20.66
2025-01-12,F3,11.99,1547.6,1185.99,23.37
2025-01-13,F3,8.93,1465.16,1177.96,19.6
2025-01-14,F3,12.0,1386.23,1058.29,23.66
2025-01-15,F3,9.61,1410.24,1145.32,18.79
2025-01-16,F3,6.1,1381.88,1033.37,25.22
2025-01-17,F3,11.32,1423.09,1092.01,23.26
2025-01-18,F3,11.45,1420.46,1130.08,20.44
2025-01-19,F3,9.26,1451.82,1158.44,20.21
2025-01-20,F3,8.38,1487.74,1181.7,20.57
2025-01-21,F3,11.49,1522.95,1158.11,23.96
2025-01-22,F3,13.23,1466.57,1157.09,21.1
2025-01-23,F3,11.66,1468.28,1093.49,25.53
2025-01-24,F3,5.57,1554.44,1277.95,17.79
2025-01-25,F3,11.47,1430.46,1139.02,20.37
2025-01-26,F3,12.13,1394.15,1091.86,21.68
2025-01-27,F3,11.61,1464.65,1174.43,19.81
2025-01-28,F3,10.94,1532.27,1172.4,23.49
2025-01-29,F3,11.69,1495.19,1192.25,20.26
2025-01-30,F3,8.55,1490.32,1189.12,20.21
2025-01-31,F3,9.37,1479.82,1224.99,17.22
2025-02-01,F3,14.39,1500.39,1172.76,21.84
2025-02-02,F3,12.17,1485.68,1024.6,31.04
2025-02-03,F3,15.48,1501.2,1133.46,24.5
2025-02-04,F3,12.08,1457.86,1144.26,21.51
2025-02-05,F3,11.83,1445.4,1164.1,19.46
2025-02-06,F3,16.33,1405.16,1148.1,18.29
2025-02-07,F3,16.49,1516.54,1155.13,23.83
2025-02-08,F3,15.45,1444.18,1130.44,21.72
2025-02-09,F3,17.02,1422.16,1154.48,18.82
2025-02-10,F3,15.01,1357.69,1070.62,21.14
2025-02-11,F3,16.66,1551.86,1255.87,19.07
2025-02-12,F3,16.47,1366.2,1004.71,26.46
2025-02-13,F3,15.18,1417.0,1125.24,20.59
2025-02-14,F3,15.05,1445.63,1138.53,21.24
2025-02-15,F3,15.08,1449.8,1113.26,23.21
2025-02-16,F3,11.12,1469.69,1189.28,19.08
2025-02-17,F3,16.36,1358.5,1097.62,19.2
2025-02-18,F3,18.33,1430.33,1079.26,24.54
2025-02-19,F3,15.64,1475.7,1144.7,22.43
2025-02-20,F3,15.67,1409.93,1126.78,20.08
2025-02-21,F3,16.62,1481.0,1166.73,21.22
2025-02-22,F3,17.25,1517.49,1200.5,20.89
2025-02-23,F3,16.65,1416.24,1137.95,19.65
2025-02-24,F3,16.12,1519.65,1297.84,14.6
2025-02-25,F3,18.11,1426.93,1126.58,21.05
2025-02-26,F3,18.09,1475.79,1147.91,22.22
2025-02-27,F3,12.31,1493.4,1158.26,22.44
2025-02-28,F3,15.99,1485.02,1184.05,20.27
2025-03-01,F3,13.74,1413.12,1083.0,23.36
2025-03-02,F3,18.56,1449.14,1128.38,22.13
2025-03-03,F3,15.46,1450.9,1168.33,19.48
2025-03-04,F3,20.43,1453.93,1162.11,20.07
2025-03-05,F3,17.89,1511.32,1250.54,17.26
2025-03-06,F3,20.87,1403.76,1120.08,20.21
2025-03-07,F3,17.16,1423.63,1106.0,22.31
2025-03-08,F3,18.8,1486.34,1235.04,16.91
2025-03-09,F3,23.06,1573.32,1260.41,19.89
2025-03-10,F3,18.75,1501.56,1163.21,22.53
2025-03-11,F3,19.6,1447.49,1128.65,22.03
2025-03-12,F3,19.38,1455.25,1125.42,22.66
2025-03-13,F3,17.5,1495.83,1203.09,19.57
2025-03-14,F3,16.73,1509.73,1120.63,25.77
2025-03-15,F3,18.59,1538.98,1212.59,21.21
2025-03-16,F3,17.19,1365.04,1047.65,23.25
2025-03-17,F3,14.94,1395.96,1102.52,21.02
2025-03-18,F3,19.44,1449.46,1139.87,21.36
2025-03-19,F3,20.94,1492.43,1184.25,20.65
2025-03-20,F3,18.41,1516.32,1205.11,20.52
2025-03-21,F3,20.27,1402.15,1133.33,19.17
2025-03-22,F3,18.06,1419.84,1101.29,22.44
2025-03-23,F3,18.55,1451.45,1148.31,20.89
2025-03-24,F3,20.52,1415.15,1087.52,23.15
2025-03-25,F3,21.82,1473.84,1151.94,21.84
2025-03-26,F3,21.35,1542.99,1220.94,20.87
2025-03-27,F3,21.24,1489.72,1177.54,20.96
2025-03-28,F3,23.93,1452.59,1135.77,21.81
2025-03-29,F3,22.7,1435.76,1135.61,20.9
2025-03-30,F3,21.74,1455.92,1144.3,21.4
2025-03-31,F3,18.33,1476.02,1173.78,20.48
2025-04-01,F3,21.81,1440.71,1096.22,23.91
2025-04-02,F3,18.59,1536.33,1223.26,20.38
2025-04-03,F3,23.93,1450.04,1108.74,23.54
2025-04-04,F3,17.87,1448.53,1088.98,24.82
2025-04-05,F3,14.06,1419.91,1138.97,19.79
2025-04-06,F3,17.99,1385.73,1074.69,22.45
2025-04-07,F3,18.5,1508.07,1210.74,19.72
2025-04-08,F3,18.87,1445.3,1172.26,18.89
2025-04-09,F3,21.91,1523.82,1235.24,18.94
2025-04-10,F3,17.89,1401.61,1138.05,18.8
2025-04-11,F3,17.55,1528.96,1235.68,19.18
2025-04-12,F3,22.23,1430.9,1128.82,21.11
2025-04-13,F3,20.96,1446.12,1155.06,20.13
2025-04-14,F3,20.13,1487.11,1130.52,23.98
2025-04-15,F3,16.83,1428.32,1043.76,26.92
2025-04-16,F3,20.97,1482.95,1168.31,21.22
2025-04-17,F3,19.94,1467.07,1159.5,20.96
2025-04-18,F3,15.91,1535.7,1211.55,21.11
2025-04-19,F3,21.01,1406.52,1123.31,20.14
2025-04-20,F3,17.19,1518.22,1227.8,19.13
2025-04-21,F3,17.31,1458.32,1166.19,20.03
2025-04-22,F3,21.41,1408.18,1092.77,22.4
2025-04-23,F3,16.58,1549.18,1246.8,19.52
2025-04-24,F3,20.19,1481.79,1142.11,22.92
2025-04-25,F3,22.22,1428.53,1164.74,18.47
2025-04-26,F3,17.65,1551.08,1238.55,20.15
2025-04-27,F3,19.48,1482.46,1153.6,22.18
2025-04-28,F3,19.23,1494.29,1190.15,20.35
2025-04-29,F3,17.69,1467.72,1146.05,21.92
2025-04-30,F3,19.87,1437.25,1100.2,23.45
2025-05-01,F3,18.16,1360.21,1036.27,23.82
2025-05-02,F3,18.23,1522.36,1189.67,21.85
2025-05-03,F3,17.6,1442.8,1161.54,19.49
2025-05-04,F3,21.01,1485.59,1224.01,17.61
2025-05-05,F3,19.64,1456.87,1156.99,20.58
2025-05-06,F3,18.2,1483.65,1169.47,21.18
2025-05-07,F3,18.81,1406.42,1111.1,21.0
2025-05-08,F3,16.6,1477.68,1219.02,17.5
2025-05-09,F3,16.29,1393.45,1094.66,21.44
2025-05-10,F3,13.67,1390.56,1097.18,21.1
2025-05-11,F3,15.72,1466.7,1180.79,19.49
2025-05-12,F3,16.34,1462.06,1204.63,17.61
2025-05-13,F3,16.47,1491.41,1230.76,17.48
2025-05-14,F3,19.12,1415.52,1091.04,22.92
2025-05-15,F3,18.42,1439.28,1149.67,20.12
2025-05-16,F3,16.72,1400.89,1135.78,18.92
2025-05-17,F3,13.76,1489.98,1194.89,19.8
2025-05-18,F3,12.7,1403.66,1075.18,23.4
2025-05-19,F3,19.43,1408.97,1121.65,20.39
2025-05-20,F3,14.29,1417.54,1159.07,18.23
2025-05-21,F3,12.35,1515.72,1199.73,20.85
2025-05-22,F3,18.09,1453.33,1121.6,22.83
2025-05-23,F3,18.27,1434.34,1139.05,20.59
2025-05-24,F3,14.82,1433.99,1114.45,22.28
2025-05-25,F3,13.35,1420.63,1086.84,23.5
2025-05-26,F3,14.74,1453.13,1213.61,16.48
2025-05-27,F3,11.49,1426.99,1141.51,20.01
2025-05-28,F3,17.64,1479.88,1171.16,20.86
2025-05-29,F3,16.63,1458.09,1129.37,22.54
2025-05-30,F3,13.16,1408.47,1114.32,20.88
2025-05-31,F3,11.14,1427.05,1077.03,24.53
2025-06-01,F3,17.33,1498.19,1138.67,24.0
2025-06-02,F3,15.86,1439.63,1205.26,16.28
2025-06-03,F3,13.41,1482.55,1166.09,21.35
2025-06-04,F3,11.69,1412.46,1086.61,23.07
2025-06-05,F3,10.8,1553.34,1254.29,19.25
2025-06-06,F3,11.55,1429.99,1144.27,19.98
2025-06-07,F3,8.99,1349.54,1075.94,20.27
2025-06-08,F3,12.12,1450.0,1121.9,22.63
2025-06-09,F3,13.36,1548.44,1221.24,21.13
2025-06-10,F3,11.11,1547.86,1269.45,17.99
2025-06-11,F3,7.88,1451.52,1117.36,23.02
2025-06-12,F3,8.21,1441.32,1182.28,17.97
2025-06-13,F3,7.44,1415.75,1143.27,19.25
2025-06-14,F3,8.73,1390.75,1065.44,23.39
2025-06-15,F3,8.04,1470.93,1178.81,19.86
2025-06-16,F3,7.49,1382.04,1150.79,16.73
2025-06-17,F3,8.64,1439.13,1137.93,20.93
2025-06-18,F3,10.83,1485.36,1173.71,20.98
2025-06-19,F3,10.93,1496.51,1150.03,23.15
2025-06-20,F3,8.74,1460.49,1177.96,19.35
2025-06-21,F3,8.91,1443.28,1159.19,19.68
2025-06-22,F3,4.3,1399.37,1077.14,23.03
2025-06-23,F3,7.7,1397.76,1113.86,20.31
2025-06-24,F3,7.54,1415.44,1143.07,19.24
2025-06-25,F3,5.4,1449.8,939.57,35.19
2025-06-26,F3,2.36,1452.6,1156.32,20.4
2025-06-27,F3,4.25,1460.14,1109.3,24.03
2025-06-28,F3,4.62,1406.71,1124.67,20.05
2025-06-29,F3,4.31,1588.1,1227.17,22.73
2025-06-30,F3,6.45,1394.79,1094.47,21.53
2025-07-01,F3,7.73,1505.65,1214.59,19.33
2025-07-02,F3,6.29,1403.55,1114.82,20.57
2025-07-03,F3,7.56,1397.12,1113.3,20.31
2025-07-04,F3,5.56,1457.39,1150.4,21.06
2025-07-05,F3,2.56,1429.87,1128.83,21.05
2025-07-06,F3,4.28,1516.86,1251.3,17.51
2025-07-07,F3,2.77,1507.19,1201.69,20.27
2025-07-08,F3,-0.78,1424.18,1131.47,20.55
2025-07-09,F3,5.37,1489.99,1201.54,19.36
2025-07-10,F3,3.96,1483.43,1150.6,22.44
2025-07-11,F3,0.71,1400.52,916.23,34.58
2025-07-12,F3,3.8,1351.25,1057.94,21.71
2025-07-13,F3,1.47,1446.55,1186.95,17.95
2025-07-14,F3,0.39,1408.21,1096.94,22.1
2025-07-15,F3,-0.07,1544.51,1229.35,20.41
2025-07-16,F3,0.29,1479.15,1174.89,20.57
2025-07-17,F3,0.65,1441.89,1090.89,24.34
2025-07-18,F3,2.03,1524.78,1015.03,33.43
2025-07-19,F3,-2.27,1564.99,1209.12,22.74
2025-07-20,F3,2.33,1484.59,1178.07,20.65
2025-07-21,F3,1.15,1530.79,1210.21,20.94
2025-07-22,F3,-2.0,1491.26,1155.05,22.54
2025-07-23,F3,-0.16,1445.96,1132.12,21.7
2025-07-24,F3,0.43,1419.0,1149.33,19.0
2025-07-25,F3,-1.91,1519.98,1156.49,23.91
2025-07-26,F3,-4.23,1687.53,1279.33,24.19
2025-07-27,F3,-3.1,1653.21,1297.36,21.52
2025-07-28,F3,-1.59,1441.36,1148.07,20.35
2025-07-29,F3,-1.81,1660.07,1293.56,22.08
2025-07-30,F3,-4.18,1709.08,1361.37,20.34
2025-07-31,F3,-2.86,1637.25,1283.2,21.62
2025-08-01,F3,-4.52,1637.22,1310.21,19.97
2025-08-02,F3,-1.33,1508.01,1186.97,21.29
2025-08-03,F3,-7.28,1711.58,1306.98,23.64
2025-08-04,F3,-5.98,1639.97,1275.03,22.25
2025-08-05,F3,-3.64,1670.41,1267.57,24.12
2025-08-06,F3,-3.19,1624.2,1289.14,20.63
2025-08-07,F3,-2.17,1493.42,1169.0,21.72
2025-08-08,F3,-3.43,1641.24,1329.4,19.0
2025-08-09,F3,-2.02,1517.86,1161.86,23.45
2025-08-10,F3,-7.94,1779.36,1402.89,21.16
2025-08-11,F3,-2.48,1562.32,1259.37,19.39
2025-08-12,F3,-4.9,1601.75,1279.2,20.14
2025-08-13,F3,-3.52,1594.5,1012.03,36.53
2025-08-14,F3,-3.29,1556.02,1254.66,19.37
2025-08-15,F3,-7.07,1700.66,1369.95,19.45
2025-08-16,F3,-5.2,1731.02,1395.32,19.39
2025-08-17,F3,-2.49,1455.33,1132.36,22.19
2025-08-18,F3,-6.3,1740.03,1362.84,21.68
2025-08-19,F3,-7.28,1698.23,1356.2,20.14
2025-08-20,F3,-5.82,1733.68,1336.67,22.9
2025-08-21,F3,-4.53,1691.61,1337.72,20.92
2025-08-22,F3,-7.07,1775.56,1397.95,21.27
2025-08-23,F3,-5.5,1658.52,1302.38,21.47
2025-08-24,F3,-8.59,1711.64,1368.65,20.04
2025-08-25,F3,-3.91,1681.71,1357.9,19.25
2025-08-26,F3,-7.11,1725.36,1148.52,33.43
2025-08-27,F3,-7.53,1704.15,1318.91,22.61
2025-08-28,F3,-6.8,1673.86,1350.34,19.33
2025-08-29,F3,-7.5,1664.27,1294.52,22.22
2025-08-30,F3,-13.49,1920.89,1541.46,19.75
2025-08-31,F3,-5.4,1628.35,1260.91,22.56
2025-09-01,F3,-5.73,1757.43,1320.83,24.84
2025-09-02,F3,-9.18,1968.57,1487.13,24.46
2025-09-03,F3,-7.28,1714.21,1339.89,21.84
2025-09-04,F3,-8.62,1762.18,1393.69,20.91
2025-09-05,F3,-11.27,1910.07,1490.07,21.99
2025-09-06,F3,-11.88,1971.65,1631.56,17.25
2025-09-07,F3,-7.5,1655.41,1325.32,19.94
2025-09-08,F3,-9.24,1829.6,1449.52,20.77
2025-09-09,F3,-7.81,1690.03,1372.52,18.79
2025-09-10,F3,-10.1,1976.38,1510.98,23.55
2025-09-11,F3,-7.77,1779.47,1385.01,22.17
2025-09-12,F3,-9.15,1713.21,1365.44,20.3
2025-09-13,F3,-9.79,1808.98,1411.48,21.97
2025-09-14,F3,-8.78,1841.55,1443.1,21.64
2025-09-15,F3,-7.97,1754.78,1364.52,22.24
2025-09-16,F3,-10.29,1838.42,1395.35,24.1
2025-09-17,F3,-8.91,1799.57,1372.02,23.76
2025-09-18,F3,-8.26,1657.6,1398.36,15.64
2025-09-19,F3,-12.05,1835.46,1438.74,21.61
2025-09-20,F3,-9.57,1810.05,1449.13,19.94
2025-09-21,F3,-10.63,1933.34,1495.45,22.65
2025-09-22,F3,-8.81,1862.18,1502.46,19.32
2025-09-23,F3,-11.17,1966.56,1470.27,25.24
2025-09-24,F3,-10.93,1888.97,1434.71,24.05
2025-09-25,F3,-8.36,1747.51,1354.17,22.51
2025-09-26,F3,-10.75,1828.99,1433.41,21.63
2025-09-27,F3,-9.34,1905.63,1480.15,22.33
2025-09-28,F3,-9.62,1838.89,1405.54,23.57
2025-09-29,F3,-12.01,1936.8,1595.79,17.61
2025-09-30,F3,-11.04,1857.13,1500.36,19.21
2025-10-01,F3,-10.04,1865.32,1504.26,19.36
2025-10-02,F3,-9.08,1800.4,1434.68,20.31
2025-10-03,F3,-9.62,1897.17,1498.97,20.99
2025-10-04,F3,-8.76,1736.3,1196.07,31.11
2025-10-05,F3,-10.06,1897.66,1425.27,24.89
2025-10-06,F3,-10.0,1827.01,1448.94,20.69
2025-10-07,F3,-8.48,1825.25,1416.86,22.37
2025-10-08,F3,-10.51,1923.91,1530.24,20.46
2025-10-09,F3,-8.99,1739.41,1388.82,20.16
2025-10-10,F3,-5.57,1723.62,1443.23,16.27
2025-10-11,F3,-10.9,1876.92,1519.9,19.02
2025-10-12,F3,-16.0,2085.02,1693.99,18.75
2025-10-13,F3,-9.55,1798.86,1441.0,19.89
2025-10-14,F3,-10.44,1944.75,1480.72,23.86
2025-10-15,F3,-7.98,1654.29,1326.62,19.81
2025-10-16,F3,-9.65,1950.85,1548.32,20.63
2025-10-17,F3,-9.78,1830.32,1431.69,21.78
2025-10-18,F3,-7.44,1788.94,1435.1,19.78
2025-10-19,F3,-10.68,1852.6,1496.03,19.25
2025-10-20,F3,-10.03,1828.8,1165.75,36.26
2025-10-21,F3,-8.16,1787.75,1447.09,19.05
2025-10-22,F3,-7.91,1832.02,1430.66,21.91
2025-10-23,F3,-12.75,2020.4,1557.94,22.89
2025-10-24,F3,-5.19,1679.72,1346.41,19.84
2025-10-25,F3,-7.58,1651.54,1299.0,21.35
2025-10-26,F3,-5.76,1676.34,1275.41,23.92
2025-10-27,F3,-7.64,1731.34,1340.18,22.59
2025-10-28,F3,-8.63,1723.13,1400.0,18.75
2025-10-29,F3,-10.04,1875.72,1500.65,20.0
2025-10-30,F3,-6.82,1717.33,1354.96,21.1
2025-10-31,F3,-8.36,1844.12,1413.27,23.36
2025-11-01,F3,-7.96,1740.99,1430.99,17.81
2025-11-02,F3,-9.48,1773.51,1470.66,17.08
2025-11-03,F3,-2.96,1551.96,1239.4,20.14
2025-11-04,F3,-5.34,1577.84,1285.94,18.5
2025-11-05,F3,-7.67,1711.83,1343.48,21.52
2025-11-06,F3,-8.79,1791.95,1414.58,21.06
2025-11-07,F3,-7.39,1848.65,1475.44,20.19
2025-11-08,F3,-7.13,1781.06,1440.07,19.15
2025-11-09,F3,-6.15,1688.79,1330.11,21.24
2025-11-10,F3,-6.97,1654.25,1310.28,20.79
2025-11-11,F3,-5.91,1621.27,1296.21,20.05
2025-11-12,F3,-9.17,1872.97,1479.88,20.99
2025-11-13,F3,-7.69,1767.45,1426.72,19.28
2025-11-14,F3,-4.83,1620.03,1328.45,18.0
2025-11-15,F3,-7.89,1777.87,1384.1,22.15
2025-11-16,F3,-4.93,1688.76,1334.22,20.99
2025-11-17,F3,0.06,1430.78,1148.81,19.71
2025-11-18,F3,-4.48,1593.39,1261.79,20.81
2025-11-19,F3,-6.54,1701.19,1313.48,22.79
2025-11-20,F3,-4.11,1592.97,1222.12,23.28
2025-11-21,F3,-7.78,1827.12,1442.46,21.05
2025-11-22,F3,-2.49,1551.47,1220.73,21.32
2025-11-23,F3,-1.4,1510.99,1172.5,22.4
2025-11-24,F3,-2.61,1586.69,1265.89,20.22
2025-11-25,F3,-4.34,1612.6,1205.68,25.23
2025-11-26,F3,-2.31,1654.56,1303.84,21.2
2025-11-27,F3,-5.88,1685.58,1356.69,19.51
2025-11-28,F3,-4.06,1645.0,1350.23,17.92
2025-11-29,F3,-2.05,1510.12,1213.06,19.67
2025-11-30,F3,-1.15,1472.53,1155.67,21.52
2025-12-01,F3,-5.05,1666.49,1243.66,25.37
2025-12-02,F3,-4.4,1655.32,1292.2,21.94
2025-12-03,F3,-2.46,1562.96,1226.99,21.5
2025-12-04,F3,-3.07,1562.52,1210.83,22.51
2025-12-05,F3,-7.72,1763.6,1346.57,23.65
2025-12-06,F3,-3.35,1631.79,1320.71,19.06
2025-12-07,F3,-1.57,1615.22,1328.25,17.77
2025-12-08,F3,-1.32,1505.93,1201.15,20.24
2025-12-09,F3,0.36,1453.21,1179.35,18.85
2025-12-10,F3,-4.09,1621.16,1233.82,23.89
2025-12-11,F3,0.62,1471.71,1150.2,21.85
2025-12-12,F3,-1.21,1490.87,1179.79,20.87
2025-12-13,F3,-2.15,1500.43,1153.69,23.11
2025-12-14,F3,2.17,1378.17,1059.07,23.15
2025-12-15,F3,1.54,1401.77,1103.83,21.25
2025-12-16,F3,-1.36,1463.0,1121.99,23.31
2025-12-17,F3,-1.62,1406.42,1058.73,24.72
2025-12-18,F3,1.89,1459.58,1182.4,18.99
2025-12-19,F3,5.92,1412.86,1048.27,25.8
2025-12-20,F3,1.94,1496.12,1150.62,23.09
2025-12-21,F3,4.0,1470.74,1218.43,17.16
2025-12-22,F3,-0.33,1429.08,1124.46,21.32
2025-12-23,F3,3.2,1422.43,1175.5,17.36
2025-12-24,F3,1.63,1406.87,1034.97,26.43
2025-12-25,F3,6.35,1486.24,1165.06,21.61
2025-12-26,F3,4.09,1410.74,1127.85,20.05
2025-12-27,F3,6.85,1358.5,1031.45,24.07
2025-12-28,F3,5.24,1444.0,1147.24,20.55
2025-12-29,F3,6.06,1475.07,1142.72,22.53
2025-12-30,F3,4.51,1503.57,1175.57,21.81
2024-01-01,F4,4.5,849.94,687.57,19.1
2024-01-02,F4,6.31,912.67,776.53,14.92
2024-01-03,F4,3.29,930.82,790.52,15.07
2024-01-04,F4,4.62,1071.95,903.92,15.67
2024-01-05,F4,6.15,1047.87,855.42,18.37
2024-01-06,F4,4.59,864.37,709.89,17.87
2024-01-07,F4,4.31,876.29,727.72,16.95
2024-01-08,F4,8.57,972.17,798.34,17.88
2024-01-09,F4,7.62,969.73,810.89,16.38
2024-01-10,F4,10.12,923.57,764.29,17.25
2024-01-11,F4,7.06,937.92,806.08,14.06
2024-01-12,F4,6.4,934.13,785.81,15.88
2024-01-13,F4,5.58,1020.12,822.15,19.41
2024-01-14,F4,6.27,956.3,787.7,17.63
2024-01-15,F4,7.57,960.19,804.0,16.27
2024-01-16,F4,3.79,843.0,693.37,17.75
2024-01-17,F4,4.42,846.54,701.22,17.17
2024-01-18,F4,9.95,969.07,807.98,16.62
2024-01-19,F4,7.4,953.96,822.59,13.77
2024-01-20,F4,10.69,961.22,779.82,18.87
2024-01-21,F4,14.0,940.43,743.42,20.95
2024-01-22,F4,8.66,927.88,780.97,15.83
2024-01-23,F4,12.52,888.5,742.37,16.45
2024-01-24,F4,14.19,965.11,796.9,17.43
2024-01-25,F4,10.78,892.57,728.76,18.35
2024-01-26,F4,10.62,918.4,768.22,16.35
2024-01-27,F4,11.37,930.24,749.75,19.4
2024-01-28,F4,11.1,911.73,749.71,17.77
2024-01-29,F4,14.41,894.07,752.67,15.82
2024-01-30,F4,9.89,841.7,678.15,19.43
2024-01-31,F4,11.31,921.07,766.62,16.77
2024-02-01,F4,13.36,954.38,789.38,17.29
2024-02-02,F4,13.21,918.66,753.7,17.96
2024-02-03,F4,12.45,1010.11,837.8,17.06
2024-02-04,F4,8.54,925.73,775.17,16.26
2024-02-05,F4,13.95,946.43,621.44,34.34
2024-02-06,F4,14.05,869.6,704.09,19.03
2024-02-07,F4,12.22,887.34,716.62,19.24
2024-02-08,F4,13.1,934.91,789.5,15.55
2024-02-09,F4,12.78,1013.14,647.53,36.09
2024-02-10,F4,16.5,874.41,731.56,16.34
2024-02-11,F4,15.76,836.15,693.01,17.12
2024-02-12,F4,12.98,864.86,696.09,19.51
2024-02-13,F4,18.2,794.71,651.57,18.01
2024-02-14,F4,17.5,995.61,812.14,18.43
2024-02-15,F4,13.58,880.53,697.51,20.79
2024-02-16,F4,16.1,964.26,807.88,16.22
2024-02-17,F4,16.4,953.43,824.5,13.52
2024-02-18,F4,13.99,866.17,731.68,15.53
2024-02-19,F4,14.66,883.9,724.32,18.05
2024-02-20,F4,18.38,996.39,829.71,16.73
2024-02-21,F4,14.64,961.01,774.85,19.37
2024-02-22,F4,14.75,908.69,750.91,17.36
2024-02-23,F4,18.1,939.13,787.72,16.12
2024-02-24,F4,19.76,913.76,706.68,22.66
2024-02-25,F4,19.78,954.55,805.41,15.62
2024-02-26,F4,19.78,933.9,775.08,17.01
2024-02-27,F4,15.72,947.53,791.22,16.5
2024-02-28,F4,13.54,1002.25,849.65,15.22
2024-02-29,F4,17.67,999.44,832.55,16.7
2024-03-01,F4,19.16,877.0,727.43,17.06
2024-03-02,F4,20.55,978.11,792.2,19.01
2024-03-03,F4,17.6,993.18,787.16,20.74
2024-03-04,F4,14.36,956.58,817.28,14.56
2024-03-05,F4,16.0,968.95,819.52,15.42
2024-03-06,F4,20.35,978.05,799.98,18.21
2024-03-07,F4,14.93,950.06,807.22,15.03
2024-03-08,F4,18.78,964.83,777.82,19.38
2024-03-09,F4,18.86,1008.28,851.31,15.57
2024-03-10,F4,18.02,921.75,786.3,14.69
2024-03-11,F4,17.06,892.26,726.4,18.59
2024-03-12,F4,23.7,946.33,795.64,15.92
2024-03-13,F4,19.24,921.01,778.91,15.43
2024-03-14,F4,18.95,904.99,736.61,18.61
2024-03-15,F4,16.11,1023.31,825.01,19.38
